"player_name","league","stat","stat_short","line","odds_tier","status","start_time","home_team","away_team","duration","player_team","player_position","description","adjusted_odds","flash_line","is_promo","is_live","is_live_scored","in_game","refundable","rank","projection_type","board_time","updated_at","hot","tv_channel","custom_image","event_type","end_time","today","player_team_name","player_market","player_image","player_jersey","player_combo","player_id","projection_id","league_id","game_start","game_end","game_status","game_is_live","home_team_name","home_team_market","home_team_color","away_team_name","away_team_market","away_team_color","projection_type_name","stat_rank"
"Shai Gilgeous-Alexander + Marcus Smart","NBA","3-PT Made (Combo)","3PTM","3.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC/LAL","G","LAL/OKC","false",,"false","false","true","false","true","1765","Single Stat","2026-05-01T20:12:00.000-04:00","2026-05-04T20:53:05.767-04:00","true",,,"combo",,"true","Thunder/Lakers",,"https://static.prizepicks.com/images/players/CMBO_group_QCxoigos63oh9NgkvTBw6KAI.webp","2 + 36","true","316415","11843828","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Luguentz Dort + Rui Hachimura","NBA","3-PT Made (Combo)","3PTM","3.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC/LAL","G","LAL/OKC","false",,"false","false","true","false","true","1766","Single Stat","2026-05-01T20:12:00.000-04:00","2026-05-04T20:53:05.767-04:00","true",,,"combo",,"true","Thunder/Lakers",,"https://static.prizepicks.com/images/players/CMBO_group_R4obIcV9JIwgjzMpjhE5dzFx.webp","5 + 28","true","316416","11843829","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Shai Gilgeous-Alexander + Rui Hachimura","NBA","3-PT Made (Combo)","3PTM","3.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC/LAL","G","LAL/OKC","false",,"false","false","true","false","true","1767","Single Stat","2026-05-01T20:12:00.000-04:00","2026-05-04T20:53:05.767-04:00","true",,,"combo",,"true","Thunder/Lakers",,"https://static.prizepicks.com/images/players/CMBO_group_xVJW0Rl0h80EoSusaoY6CBq8.webp","2 + 28","true","316417","11843830","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Luguentz Dort + Marcus Smart","NBA","3-PT Made (Combo)","3PTM","3.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC/LAL","G","LAL/OKC","false",,"false","false","true","false","true","1768","Single Stat","2026-05-01T20:12:00.000-04:00","2026-05-04T20:53:05.767-04:00","true",,,"combo",,"true","Thunder/Lakers",,"https://static.prizepicks.com/images/players/CMBO_group_pyvWBsLeNYVFI6wtyFuBytiJ.webp","5 + 36","true","316418","11843833","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","10"
"Ajay Mitchell","NBA","Rebounds","Rebounds","3.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","false",,"false","false","true","false","true","1770","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T12:44:59.291-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Ajay_Mitchell_NBA_player_vJGrrqtDRCIpNNrHobZ0VENR.webp","25","false","272369","11850112","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","2"
"Jake LaRavia","NBA","Points","Points","3.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","F","OKC",,,"false","false","true","false","true","1774","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:11.933-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Jake_LaRavia_NBA_player_UfILsUddZdj0bZ7BuLRiZ2SU.webp","12","false","271614","11863290","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","0"
"Jake LaRavia","NBA","FG Attempted","FG Attempted","3.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","F","OKC",,,"false","false","true","false","true","1776","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Jake_LaRavia_NBA_player_UfILsUddZdj0bZ7BuLRiZ2SU.webp","12","false","271614","11867649","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","12"
"Alex Caruso","NBA","3-PT Attempted","3PTA","3.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","true",,"false","false","true","false","true","1779","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:09.540-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp","9","false","216805","11867818","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","8"
"Jaylin Williams","NBA","Points","Points","3.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","F","LAL",,,"false","false","true","false","true","1804","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T10:39:09.853-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Jaylin_Williams_NBA_player_Z3vf2vZEqZfs69nuIDCZXxZ5.webp","6","false","87417","11883511","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","0"
"Luguentz Dort","NBA","Rebounds","Rebounds","3","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","false",,"false","false","true","false","true","1816","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:03.256-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp","5","false","10798","11867401","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","2"
"Luke Kennard","NBA","FG Made","FG Made","3","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","G","OKC","false",,"false","false","true","false","true","1817","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/manual/Luke_KennardLAL.png","10","false","299434","11868971","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","7"
"Marcus Smart","NBA","FG Made","FG Made","3","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","G","OKC","false",,"false","false","true","false","true","1818","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Marcus_Smart_NBA_player_3IwFmERFX6cbC5PnKrmA3XxI.webp","36","false","269532","11868972","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","7"
"Cason Wallace","NBA","FG Made","FG Made","3","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","false",,"false","false","true","false","true","1819","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Cason_Wallace_NBA_player_9xDSeIOsMeujUyEeqF7Vy8y4.webp","22","false","175716","11868973","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","7"
"Cason Wallace","NBA","3-PT Attempted","3PTA","3","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","false",,"false","false","true","false","true","1820","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:09.540-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Cason_Wallace_NBA_player_9xDSeIOsMeujUyEeqF7Vy8y4.webp","22","false","175716","11886761","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","8"
"Alex Caruso","NBA","FG Made","FG Made","3","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","false",,"false","false","true","false","true","1821","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp","9","false","216805","11886769","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","7"
"Isaiah Hartenstein","NBA","FG Made","FG Made","3","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL","false",,"false","false","true","false","true","1822","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/manual/Isaiah_Hartenstein.png","55","false","220343","11886770","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","7"
"Jaxson Hayes","NBA","FG Attempted","FG Attempted","3","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","C-F","OKC","false",,"false","false","true","false","true","1823","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Jaxson_Hayes_NBA_player_F20FXTx2w0TzMWUMTJcY3OxC.webp","11","false","150853","11886829","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","12"
"Jaylin Williams","NBA","FG Attempted","FG Attempted","3","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","F","LAL","false",,"false","false","true","false","true","1824","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Jaylin_Williams_NBA_player_Z3vf2vZEqZfs69nuIDCZXxZ5.webp","6","false","87417","11886832","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","12"
"Isaiah Hartenstein","NBA","Offensive Rebounds","Offensive Rebounds","3","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL","false",,"false","false","true","false","true","1825","Single Stat","2026-05-04T09:06:00.000-04:00","2026-05-05T09:41:47.186-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/manual/Isaiah_Hartenstein.png","55","false","220343","11888111","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","7"
"Luke Kennard","NBA","Rebounds","Rebounds","2.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","G","OKC",,,"false","false","true","false","true","1856","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:11.933-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/manual/Luke_KennardLAL.png","10","false","299434","11832892","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","2"
"Luguentz Dort","NBA","FG Made","FG Made","2.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL",,,"false","false","true","false","true","1866","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp","5","false","10798","11833118","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","7"
"Isaiah Hartenstein","NBA","Personal Fouls","Personal Fouls","2.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL",,,"false","false","true","false","true","1879","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:53:46.519-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/manual/Isaiah_Hartenstein.png","55","false","220343","11834625","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","30"
"Luguentz Dort","NBA","Personal Fouls","Personal Fouls","2.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL",,,"false","false","true","false","true","1881","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:53:46.519-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp","5","false","10798","11834640","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","30"
"Jake LaRavia","NBA","Rebounds","Rebounds","2.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","F","OKC",,,"false","false","true","false","true","1891","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:11.933-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/players/NBA/Jake_LaRavia_NBA_player_UfILsUddZdj0bZ7BuLRiZ2SU.webp","12","false","271614","11863295","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","2"
"Ajay Mitchell","NBA","Free Throws Attempted","FTA","2.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL",,,"false","false","true","false","true","1895","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:43.408-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Ajay_Mitchell_NBA_player_vJGrrqtDRCIpNNrHobZ0VENR.webp","25","false","272369","11867813","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","30"
"Jaylin Williams","NBA","3-PT Attempted","3PTA","2.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","F","LAL",,,"false","false","true","false","true","1914","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:09.540-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Jaylin_Williams_NBA_player_Z3vf2vZEqZfs69nuIDCZXxZ5.webp","6","false","87417","11871702","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","8"
"Deandre Ayton","NBA","Offensive Rebounds","Offensive Rebounds","2.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","LAL","C","OKC","false",,"false","false","true","false","true","1921","Single Stat","2026-05-04T09:06:00.000-04:00","2026-05-05T09:49:55.389-04:00","true",,,"team",,"true","Lakers","Los Angeles","https://static.prizepicks.com/images/manual/Deandre Ayton.png","5","false","269516","11888110","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","7"
"Chet Holmgren","NBA","Dunks","Dunks","2","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL","false",,"false","false","true","false","true","1924","Single Stat","2026-04-26T18:32:00.000-04:00","2026-05-04T22:07:18.698-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp","7","false","93905","11873601","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","18"
"Shai Gilgeous-Alexander","NBA","3-PT Made","3PTM","1.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL",,,"false","false","true","false","true","1956","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T08:08:03.256-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/nba/Shai_Gilgeous-Alexander_d9ea4a8f-ff51-408d-b518-980efc2a35a1.webp","2","false","188011","11832912","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","4"
"Cason Wallace","NBA","Steals","Steals","1.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","G","LAL","false",,"false","false","true","false","true","1958","Single Stat","2026-05-02T09:41:17.986-04:00","2026-05-05T07:38:06.897-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Cason_Wallace_NBA_player_9xDSeIOsMeujUyEeqF7Vy8y4.webp","22","false","175716","11833099","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","24"
"Chet Holmgren","NBA","Assists","Assists","1.5","standard","pre_game","2026-05-05T20:40:00.000-04:00","OKC","LAL","Full","OKC","C-F","LAL",,,"false","false","true","false","true","1959","Single Stat","2026-04-27T12:08:00.000-04:00","2026-05-05T10:23:17.468-04:00","true",,,"team",,"true","Thunder","Oklahoma City","https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp","7","false","93905","11833100","7","2026-05-05T20:30:00.000-04:00",,"scheduled","false","Thunder","Oklahoma City","EF3B24","Lakers","Los Angeles","FDB927","Single Stat","5"
